reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
948aba7b-ac5e-4fbb-bc89-19908bd37932,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus tapi di aku agak ngelek,4,0,,2025-03-17 8:32:25,,,
9e85d301-f4be-45f8-a208-6b32ee98fd6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat bagus,5,0,,2025-03-17 8:32:10,,,
11fc0b41-5d40-4f76-9e20-04e0d6225114,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini bagus tapi ditingkat kan lagi sistemnya biar bagus. terus banyak yang pro lagi,3,0,13.8.1,2025-03-17 8:29:56,,,13.8.1
bd832d43-36c4-4b41-9128-0983dc6dc44d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-03-17 8:28:23,,,
5004eccc-5b90-4bd4-adeb-d5e8ebeee525,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sih tapi semenjak ada yang premium nya jadi gak asik,5,0,,2025-03-17 8:21:05,,,
cf60acdc-e525-431e-ad65-2a89bbc9f757,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapii kuranginnnn efek efek yang berlangganan ituuuuu,4,0,,2025-03-17 8:16:09,,,
f6ef68c7-b340-45cc-80eb-34c0a06ce246,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kadang lemot, penulisan nya ngga sesuai dengan template. tapi Bagus kok",4,1,13.8.0,2025-03-17 8:12:55,,,13.8.0
a477a33d-ed98-4cd1-b472-664e3287cac1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget ini aplikasinya cuma kenapa harus ada kalo mau nge expo malah nonton iklan/ bayar semoga segera di perbaikannya,4,0,13.8.1,2025-03-17 8:11:03,,,13.8.1
07c57afa-4f45-46b5-93e9-fc09c8407700,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus 🐒,5,0,8.4.0,2025-03-17 8:07:45,,,8.4.0
be0990bf-68b0-44eb-8501-2de36b4ce014,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus 👍,5,0,,2025-03-17 8:04:20,,,
853c1b23-e3e5-4def-9176-18e1dbd1126b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,membuat emosi karena tidak bisa dibuka!!?,1,0,,2025-03-17 8:04:03,,,
0fb910b7-7d6b-41e7-a5cc-54dcde8ec09d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali buat bikin JJ biar fyp,5,0,,2025-03-17 8:02:00,,,
3ef04d25-f268-4bd9-8fb2-d8b2efb8013e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bermanfaat,5,0,,2025-03-17 7:54:20,,,
513cb4ef-8738-4761-a189-adfbe17d8000,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bisasa aja,5,0,,2025-03-17 7:52:17,,,
d1babcda-95fb-4989-b4d1-32171b93c718,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tp kenapa ya bikin boros batre :(,5,0,,2025-03-17 7:51:49,,,
be52c3ee-96c6-41de-ac34-5e0be48a3931,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk nya suka gk jelas,2,0,,2025-03-17 7:50:59,,,
332c723d-3792-4ad9-901d-fa123de645a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi bagus,1,0,,2025-03-17 7:49:21,,,
1cd2f2eb-4f6b-4e8c-b95e-b169071801a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Isi iklanya 5L0T mulu,3,0,13.8.1,2025-03-17 7:48:50,,,13.8.1
dff0df6a-46db-4ee4-b7ba-c6ae5b72e3b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sedang menyukai capcut,5,0,,2025-03-17 7:48:44,,,
9b65eb53-6b1c-4d5e-b368-7eabbc14732a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp gabisa di pencet,1,0,13.2.0,2025-03-17 7:47:23,,,13.2.0
df51e1c4-8819-4d24-829e-45c1ac8d1141,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Karna banyak yang pakai,4,0,,2025-03-17 7:46:39,,,
76bdc5a8-a44e-4111-a096-ce386a7cb85a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali,5,0,,2025-03-17 7:43:38,,,
b84e63c8-dbdc-4968-8f70-9232dd7691c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Karena capcut tempat kita ngedit,5,0,13.4.0,2025-03-17 7:42:14,,,13.4.0
1dc58a26-2184-4bfe-ac88-220039e9d89d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk ini sangat bagus,5,0,,2025-03-17 7:39:14,,,
b9ad3a69-5bff-41cf-a824-175ad6dd39de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makinn kesini makin banyak iklan nii aplikasi,1,0,13.8.1,2025-03-17 7:36:47,,,13.8.1
ae1ed9d3-2055-41d0-a429-8597da73d66f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap capcut,5,0,13.8.1,2025-03-17 7:35:21,,,13.8.1
8a913772-735d-49e2-a878-f326972f00c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Capcut Sekarang lagi kenapa si,Setiap mau pake template pasti aja error tolong ya iklannya juga kurangin makasih",2,0,,2025-03-17 7:33:59,,,
bf8d5b7b-e507-49b5-8c9e-b746d23a8c71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali,5,0,,2025-03-17 7:33:33,,,
d54e0d1a-ba7f-4dcf-9889-7bb175a76897,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,adminnya kikir😠,1,0,13.4.0,2025-03-17 7:33:10,,,13.4.0
10513e58-ea2f-4815-bc7f-a165736b44c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya selalu menggunakan capcut ini,4,0,13.8.1,2025-03-17 7:32:57,,,13.8.1
f39c0c6e-c93c-43c0-87e6-3d1e299b11f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kadang mau ngelag sendiriiii jadi lebih banyak iklan tolong iklan nya di hapus,1,0,,2025-03-17 7:28:44,,,
7684e207-2efe-431a-b0a8-62d163bf0cc7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"iklannya kurang banyak, setiap apa apa iklan teroos",2,0,,2025-03-17 7:27:13,,,
00397531-0700-4562-a066-b9215fb1f66d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku udah nunggu lama lama malah ga bisa download ihhh aku sebel jadinya aku download capcut editor,2,0,,2025-03-17 7:26:46,,,
5593e6c5-5d06-4333-a1fb-b2576aeb287c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok GK bis Aya ini apa capcut nya rusak atau gimana jelek,1,0,13.9.0,2025-03-17 7:24:40,,,13.9.0
77516819-c437-4563-aa3e-9f1f693ed885,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak iklan nya,1,0,13.8.0,2025-03-17 7:23:40,,,13.8.0
acf8d776-ea08-4750-8e74-103f5a264953,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya ngak bisa di donwlod,1,0,,2025-03-17 7:22:58,,,
7695d68b-7903-43e8-bbcd-5f022faaa7f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,13.9.0,2025-03-17 7:22:23,,,13.9.0
6591ead3-ede3-458c-a547-2f20fde9976f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,membantu,5,0,13.8.1,2025-03-17 7:20:44,,,13.8.1
93577ae8-73ca-40a5-9232-a283b8c18793,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ngelag, jelek banget",1,0,13.8.1,2025-03-17 7:20:28,,,13.8.1
34f5d472-8ce8-43b2-ad92-0a00e5f6faae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus Hb dan bagus,5,0,13.5.0,2025-03-17 7:19:19,,,13.5.0
cd49cdf9-277e-4a32-bf70-0414b98bbca1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk nya bagus, cuma sekarang jadi ada iklannya ngga sukaa",4,0,,2025-03-17 7:12:45,,,
c60c7701-ce2e-44f6-a15e-bcb1d51f6d57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yg bagus,5,0,,2025-03-17 7:12:29,,,
2bbbfe64-c659-4585-9b40-0dadb0fe8a34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kebanyakan ikalan sama kebanyakan yg pro kebelet haji ?,2,0,,2025-03-17 7:12:26,,,
d705e0d1-5d4d-4046-911a-db2dfd90e8bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini sudah bagus sih tapi plss di kasih Sedikit pro/premium nya padahal waktu itu gratis ku lihat waktu saya lihat lagi eh malah jadi pro. Hampir semuanya jadi pro🙂,3,0,13.8.0,2025-03-17 7:08:48,,,13.8.0
8325829a-66fe-4c62-a08b-5ca81df9a5e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sagat puas,5,0,5.7.0,2025-03-17 7:06:57,,,5.7.0
c4dd05dd-4145-4ff9-8189-5572e94c3129,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus sekali aplikasi ini untuk ku yg membuat konten""🤩",5,0,,2025-03-17 7:06:32,,,
a3f2665c-63a5-4b53-bfaa-fde85a14f3aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lamaaaa,1,0,13.3.0,2025-03-17 7:05:55,,,13.3.0
35368478-f660-43cb-bcc8-6708fe44cd12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bosookk, makin lama makin sedikit fitur gratis, kikir amat mending ngedit di spring",1,0,13.8.1,2025-03-17 7:05:09,,,13.8.1
0b73d81c-ec38-4fb5-9337-c95dbe65ee4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sru dan menyemangankan tetapi byak iklan cokkk,2,0,,2025-03-17 7:02:53,,,
6d39a5c3-3e48-4da2-a818-e281213ba787,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku mau bikin jj,5,0,,2025-03-17 7:02:06,,,
484fe57c-6d0b-4002-a320-847826ac9c52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semakin kedepan semakin bagus,5,0,13.7.0,2025-03-17 7:00:55,,,13.7.0
01760d00-a29d-4f3f-a8fe-76087e64885d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus si cuma kenapa semua nya harus pro?,4,0,13.8.0,2025-03-17 7:00:05,,,13.8.0
b0e5a48d-d491-4c97-8ea8-fbac81a7d759,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kecewa berat,1,0,13.0.0,2025-03-17 6:57:20,,,13.0.0
5ff3b74c-45ec-4410-b19e-33945ceac5e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mengapa saya mau mengekspor harus berbayar bergabung ke capcut pro,2,0,,2025-03-17 6:55:08,,,
1f0ddebf-30ac-4e21-ad81-32d0dd95915f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sih tapi plisss dong hilangin pro NY dlh GK ad tuh pro NY semoga update NY nanti pro NY GK ad y mksh y udh mau baca,5,0,,2025-03-17 6:52:57,,,
670eb4de-3420-4524-b072-a5c92db97229,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Capcut sangatlah berguna untuk mengedit video atau foto.,5,0,,2025-03-17 6:46:57,,,
77d9dc52-e108-4596-85f7-b56edc82ac04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka tpi gitu banyak iklan udah lah g tau mau omng ap lagi,4,0,13.8.0,2025-03-17 6:46:26,,,13.8.0
3296ae08-68fb-41d1-9a18-fb82983716b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren3 oooe,5,0,13.5.0,2025-03-17 6:45:42,,,13.5.0
5ba63a74-9b33-433f-a259-90208fb8875f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lumayan sih bagi ku, petantang petenteng Hai ganteng",4,0,,2025-03-17 6:44:49,,,
7a6f8454-1818-44bc-b567-b688af7721af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat jelek,1,0,,2025-03-17 6:39:19,,,
b3ccaad3-edeb-4a6a-b7a6-8e50cb1e66a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantab dan menyenangkan,5,0,13.3.0,2025-03-17 6:39:03,,,13.3.0
f156345b-1b14-4ce1-82d8-f9420f92b1df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat bagus banget bisa untuk konten kreator loh ayo cobain aplikasi ini,5,0,,2025-03-17 6:34:04,,,
4c756e40-12bb-4f58-896f-caa8da285e6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus sih tapi setiap mau up pasti ga bsa,, beda ama yang duluu,, dan sekarang lebih susah karena kebanyakan pro",3,0,11.5.0,2025-03-17 6:33:51,,,11.5.0
0fb88b95-e396-4745-869d-33d17f3ac004,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus itu saja,5,0,,2025-03-17 6:32:45,,,
d25b03b4-09f1-4a5c-b697-fefe46c44a80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Minus nya capcut ini kebelet umroh banyak fitur yang di pro in,3,0,,2025-03-17 6:32:44,,,
804f5028-c16d-4173-847e-2a6b51c54860,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"capcut skrg banyak iklan, mau ekspor iklan, login iklan, paling parahanya lagi iklannya bolak balik terus. mana iklan nya nyampe 1 menit lagi",2,0,13.8.1,2025-03-17 6:31:47,,,13.8.1
ac17322f-6dc5-4075-b26b-23d7857ae941,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss bangett👍🏻,5,0,,2025-03-17 6:27:03,,,
cf34d290-3c0a-4156-ae01-317187ae35aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sebenarnya aplikanya udah bagus, tapi kurangin lah premium nya. dulu jarang banget lohh ada premiumnya, tapi kenapa sekarang lebih banyak bahkan hampir semua? kebelet haji?",1,0,13.8.1,2025-03-17 6:26:20,,,13.8.1
c8ed0bff-8923-4e5d-a108-ad89d6b43e5c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu!,3,0,,2025-03-17 6:19:42,,,
0afdc8f1-dbcc-4a44-aac6-d023d27833d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menurut ku ini emng bgus tp pls deh mb nya tuh jngn byk²,4,0,,2025-03-17 6:18:46,,,
01923543-9867-4e9f-bd10-0d1534220f7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus poll,5,0,13.8.1,2025-03-17 6:18:23,,,13.8.1
96244463-29a5-4d29-92a7-7bc6a7b6e0f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa setiap aku mau download selalu gak bisa padahal ruang hp saya gak terlalu penuh buat download ini CapCut Kok bisa gitu? Tolong dong saya lagi butuh buat ngedit Kalau bisa nanti saya kasih bintang 5,1,0,,2025-03-17 6:17:52,,,
28e93d56-452d-4bbc-bd0e-2a60ab9919f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbaik,5,0,13.8.1,2025-03-17 6:17:46,,,13.8.1
16b1f297-bd2e-4d6f-b3df-89ed0f10c3e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget bisa menambah kreativitas dan edukasi,5,0,,2025-03-17 6:16:22,,,
df8a1b65-87e5-4985-9f28-0ad2bdc8fd5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus menurut saya,5,0,,2025-03-17 6:14:35,,,
452c1c5d-7592-4a0a-9341-d2cf4ed64b8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini bagus tapi kenapa harus ada pro aku sih tetep suka soalnya aku lebih sering template 😊😁👍👍,5,0,,2025-03-17 6:11:18,,,
0ace8268-e6d3-48a5-8ae0-6a6468721149,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke,5,0,,2025-03-17 6:08:25,,,
0b17a762-b04c-48d1-9ce5-08de1b9ac01b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ga jelas udah mengeksplor malah sama HP di bikin untuk ngerjakan agar sama sama selesai malah mengeksplor nya ngga berjalan udah berkali kali dasar aplikasi bejat mending aplikasi sebelah,1,0,13.6.0,2025-03-17 6:07:16,,,13.6.0
